OBJECTID,ID_CD,PO_CD,CLASS_CD,SEQNO,KOR_NM,ENG_NM,DSTRC_NM,APPN_NO,CRLTS_CO,CRLTS_QY,AREA,LNM_ADRES,RDNMADR,CRLTS_SE,CRLTS_CL,SPCFC_NM,ERA_SE,PRSRV_SE,OWNER_NM,MNGR_NM,MNTRNG_YN,PROGRM_SE,ELEVATION,LONGITUDE,LATITUDE,SYMBOL_CD,INTRO
52,040111120004,0401,1112,0004,신흥사,Shinheung Temple,설악동지구,제7호,1,7,0.00000000000,강원도 속초시 설악동 170번지,,종교건축,불교건축(사찰),자연보존지구,삼국시대,1,신흥사,신흥사,0,2,225.00000000000,128.48427270000,38.17613910000,Y,신흥사는 1971년 대한불교 조계종 제3교구 본사로 승격된 사찰이다. 사적기(寺蹟記)에 의하면 신라 진덕여왕 6년(652)에 자장율사가 왕명을 받고 창건하여 향성사라 하였다.
53,040111070003,0401,1107,0003,설악산 천연보호구역,Seoraksan natural protected areas,설악동지구,제171호,1,1,17359549.00000000000,"강원도 속초시, 인제군, 양양군, 고성군",,자연유산,기타,자연보존지구,시대미상,1,국유 사유,속초시 인제군 양양군,0,1,750.00000000000,128.39829210000,38.16638870000,Y,설악산국립공원은 행정구역으로 강원도 속초시 인제군 양양군에 걸쳐 있다.
54,040111140024,0401,1114,0024,원명암지,Wonmyeongamji,백담지구,,1,1,0.00000000000,강원도 인제군 북면 용대2리,,종교신앙유적,사지,자연보존지구,조선시대,3,없음,없음,0,3,750.00000000000,128.41952780000,38.15213890000,Y,원명암지는 오세암과 영시암지의 중간 쯤 등산로 상에 있다. 1676년에 승려 설정이 창건했다고 한다.
55,040111140015,0401,1114,0015,대승폭포 유래,Daeseung waterfall originates,장수대지구,,1,1,0.00000000000,속초시 설악동 산41번지,,무형,"설화(전설,민담)",자연보존지구,선사시대,1,없음,없음,0,1,25.00000000000,128.56769290000,38.20117280000,Y,"장수내 입구에서 0.9km지점에 위치한 대승폭포는 높이 88m로 금강산의 구룡폭포, 개성 천마산의 박연폭포와 함께 한국의 5대 폭포로 알려져 있다. 이곳에서는 다음과 같은 전설이 구전된다."
56,040111140007,0401,1114,0007,비룡폭포의 처녀제사,Dragons Waterfall virgin sacrifice,설악동지구,,1,1,0.00000000000,강원도 속초시 설악,,무형,"설화(전설,민담)",자연보존지구,시대미상,2,없음,유만석,0,2,325.00000000000,128.50027780000,38.16111110000,Y,전설을 보면 양양군 향성리라는 농사가 잘 되고 부촌들이 사는 마을이 있었는데 그 곳은 다른 계곡물은 다 말라도 토왕성 계곡물은 마르지 않는 곳이었다.
57,040111080001,0401,1108,0001,속초도문농요,Sokcho Tumen nongyo,설악동지구,제20호,1,1,0.00000000000,강원도 속초시 도문동 197번지,,무형,음악(민요),밀집마을지구,조선시대,2,없음,도문농요보존회,0,2,75.00000000000,128.55448060000,38.16545240000,Y,속초 도문농요는 쌍천을 따라 형성된 넓은 뜰을 바탕으로 형성된 농경마을인 도문마을에서 전승되고 있는 농요로 영북지방의 특성이 잘 나타나 있다.
58,040111120001,0401,1112,0001,속초매곡오윤환선생생가,Sokcho Maegok ohyunhwan teacher Birthplace,설악동지구,제137호,1,1,0.00000000000,강원도 속초시 도문동 195,,생활(주거)유적,건물지,밀집마을지구,조선시대,2,오수현,오수현,0,2,75.00000000000,128.55390600000,38.16528710000,Y,오윤환선생의 생가는 19세기 전반에지어진 전형적인 함경도식 ㄱ자형 겹집형식의 홑처마 기와집으로 관련인물의 인물사적 가치가 높을 뿐 아니라 겹집형식이 변화하는 과정을 담고 있다.
59,040111140028,0401,1114,0028,도문동유래1,Domundong derived 1,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동 일원,,무형,"설화(전설,민담)",공원인근지역,시대미상,2,없음,없음,0,3,75.00000000000,128.55369910000,38.16515770000,Y,신라때 원효대사와 의상대사가 양양군 강현면 강선리(降仙里)에서 신선의 안내를 받아 설악산쪽으로 가는데 이곳에 이르자 갑자기 숲 속에서 맑고 우아한 소리가 들리는데 마치 무상무아(無常無我)의 불법을 아뢰는 듯 하다.
60,040111140034,0401,1114,0034,도문동과비선대유래,domundong and Biseondae derived,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동 일원,,무형,"설화(전설,민담)",밀집마을지구,시대미상,3,없음,설악산국립공원,0,3,75.00000000000,128.55385820000,38.16531980000,Y,현재 속초시 설악동 일원에 자리한 도문동은 비선대와 관련한 이야기가 전해온다. 내용을 살펴보면 양양군 강현면 강선리에 내려온 신선이 이곳에서 설악산으로 가는 길을 물어 와선대에서 누워 놀다가 비선대에서 하늘로 날아 올라갔다고 설명하였다.
61,040111140029,0401,1114,0029,벼락바위유래,Thunderbolt rocks derived,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동 일원,,무형,"설화(전설,민담)",공원인근지역,시대미상,2,없음,없음,0,3,50.00000000000,128.56658990000,38.16260160000,Y,상도문리 2구 옹구점말 입구 쌍천가에 있는 바위. 크게 갈라져 있는데 벼락을 맞아서 그렇게 되었다고 한다.
62,040111140033,0401,1114,0033,권금성,Gwongeumseong,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동 산 41,,무형,"설화(전설,민담)",자연보존지구,고려시대,3,설악산국립공원,설악산국립공원,0,3,740.00000000000,128.48492080000,38.16315570000,Y,권금성은 둘레 약 3500m로 설악산성 옹금산성 토토성이라고도 하며 성벽은 거의 허물어져 터만 남아잇다.
63,040111020004,0401,1102,0004,속초 향성사지 삼층석탑,Hyangseongsaji three-storied pagoda,설악동지구,제443호,1,1,0.00000000000,강원도 속초시 설악동 산 24-2,,종교신앙유적,불탑,자연보존지구,통일신라,2,국유,속초시,0,2,180.00000000000,128.49957160000,38.17198200000,Y,향성사지 삼층석탑은 2층 기단에 3층석탑으로 전형적인 통일신라 하대의 양식을 따르고 있다. 기단부는 8매의 지대석을 놓고 그 위에 4매의 장대석으로 기대를 마련하고 1층 기단을 받치고 있다.
64,040111100002,0401,1110,0002,한계산성,Hangye mountain castle,장수대지구,제17호,1,1,0.00000000000,강원도 인제군 북면 한계리 산 1-1,,정치국방유적,성곽(성책),자연보존지구,통일신라,3,국유,인제군,0,1,870.00000000000,128.32480110000,38.12804060000,Y,한계산성은 북쪽의 안산(1430m)을 중심으로 좌우로 연결되는 둘레 5km 이상인 대규모 산성이다. 험준한 자연 지세를 최대한 이용하였기에 성벽을 직접 쌓은 구간은 길지 않다.
65,040111080002,0401,1108,0002,봉정암 석가사리탑,Bongjeongam Buddha Sari pagoda,백담지구,제31호,1,1,0.00000000000,강원도 인제군 북면 용대리 산 76,,종교신앙유적,불탑,자연보존지구,고려시대,2,백담사,백담사,0,2,1245.00000000000,128.44634290000,38.12915260000,Y,봉정암 석가사리탑은 해발 1224m에 위치해 있으며 바위 위에 5층의 탑신을 올렸다. 탑은 기단부의 하대가 생략되었으며 탑신을 받치고 있는 바위 윗면에는 연꽃를 새겨놓았다.
66,040111140005,0401,1114,0005,봉정암,Bongjeongam,백담지구,,1,1,0.00000000000,인제군 북면 용대2리,,종교건축,불교건축(사찰),자연보존지구,삼국시대,2,백담사,봉정암,0,2,1210.00000000000,128.44805560000,38.12861110000,Y,설악산 소청봉의 서북쪽에 있는 사찰로 백담사의 부속사찰이다. 643년(선덕여왕 12)에 자장(慈藏)이 당나라에서 부처님의 진신사리를 가지고 귀국하여 이곳에 사리를 봉안하고 창건하였다.
67,040111140012,0401,1114,0012,양폭과 음폭,Yangpok and eumpo,설악동지구,,1,1,0.00000000000,속초시 설악동 산41번지,,무형,"설화(전설,민담)",자연보존지구,시대미상,2,없음,유만석,0,2,695.00000000000,128.47500000000,38.13972220000,Y,설악산에는 양폭과 음폭이 있는데요. 폭 2m 길이 25m 정도 되는 폭포가 있는데 거기서부터 우측계곡에 양폭 좌측 계곡에 음폭이 있습니다.
68,040111020002,0401,1102,0002,인제 한계사지 북 삼층석탑,Inje Hangyesaji North three-storied pagoda,장수대지구,제1276호,1,1,0.00000000000,강원도 인제군 북면 한계리 90-4,,종교신앙유적,불탑,자연보존지구,통일신라,2,국유,인제군,1,1,645.00000000000,128.33985260000,38.12158540000,Y,한계사터에 위치한 통일신라시대의 일반형 삼층석탑이다. 이 석탑 금당지를 중심으로 서북쪽으로 45m 정도 떨어진 구릉 위에 있다.
69,040111140025,0401,1114,0025,한계사지 불상광배 및 대좌,Hangyesaji bulsanggwangbae and deajwa,장수대지구,,1,1,0.00000000000,강원도 인제군 북면 한계3리 산90-4번지,,종교신앙유적,사지,자연보존지구,통일신라,2,인제군,인제군,1,1,580.00000000000,128.33905560000,38.12058330000,Y,한계사지의 금당지 뒤에는 불상광배를 비롯한 각종 석재를 모아 놓았다. 이 중 불상광배는 왼쪽 상부 한쪽이 잘려 나갔으나 거의 완형에 가까운 모습이다. 광배의 형태는 주형거신광으로 2개의 선으로 두광과 신광을 구분하고 있다.
70,040111020003,0401,1102,0003,인제 한계사지 남 삼층석탑,Inje Hangyesaji South  three-storied pagoda,장수대지구,제1275호,1,1,0.00000000000,강원도 인제군 북면 한계리 90-4,,종교신앙유적,불탑,자연보존지구,통일신라,2,국유,인제군,1,1,585.00000000000,128.34116290000,38.12063760000,Y,한계사터에 위치한 통일신라시대의 일반형 삼층석탑이다. 이석탑 금당지를 중심으로 동쪽에 치우쳐 있으며 다른 1기는 금당지로부터 서북쪽으로 45m 정도 떨어져 있다.
71,040111100001,0401,1110,0001,인제 한계사지,Inje Hangyesaji,장수대지구,제50호,1,1,0.00000000000,강원도 인제군 북면 한계리 90-4,,종교신앙유적,사지,자연보존지구,통일신라,2,사유,인제군,0,1,585.00000000000,128.34099950000,38.12070670000,Y,한계 3리 장수대분소 주차장 좌측 언덕에 위치한 것으로 이 절이 정확히 언제 창건되고 폐사됐는지를 알려주는 기록은 없다.
72,040111140004,0401,1114,0004,대청봉유래,Taech'ongbong derived,오색지구,,1,1,0.00000000000,강원도 속초시 설악,,무형,"설화(전설,민담)",자연보존지구,시대미상,1,없음,유만석,0,1,1705.00000000000,128.46527780000,38.11916670000,Y,설악산에는 소청봉 중청봉 대청봉 이 3형제의 전설이 있습니다. 옛적에 대청봉이 제일 큰형 다음이 중청봉 막내가 소청봉 이렇게 조용히 살아갈려고 하는데 어디선가 큰귀때기청봉과 작은 귀때기청봉이 나타나서는 대청봉에게 “이제부터 내가 형 이다.”
73,040111140008,0401,1114,0008,설악산과 금강산,Sorak mountain and KumGang mountain,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동,,무형,"설화(전설,민담)",자연보존지구,시대미상,1,없음,유만석,0,1,1705.00000000000,128.46527780000,38.11916670000,Y,설악산은 해발고도 1708미터의 산으로 우리나라에서는 한라산과 지리산 다음인 3번째로 높은 산이다.
74,040111140009,0401,1114,0009,설악산과 마의태자,Sorak mountains maehtaeja,설악동지구,,1,1,0.00000000000,강원도 속초시 설악동 산40,,무형,"설화(전설,민담)",자연보존지구,시대미상,2,없음,박일호,0,2,1705.00000000000,128.46527780000,38.11916670000,Y,설악산은 춘하추동 사시사철 봉우리 끝을 보면 눈이 온 것 같이 늘 하얀색이라서 설악산 이라고 한다.
75,040111140023,0401,1114,0023,운흥사지,Unheungsaji,장수대지구,,1,1,0.00000000000,강원도 인제군 북면 한계3리3반,,종교신앙유적,사지,자연마을지구,시대미상,3,사유,없음,0,3,895.00000000000,128.30291670000,38.13227780000,Y,한계 3리 쇠리(치마골)라는 마을의 북쪽에 있는 안산의 큰 절골 계곡을 약 1.2km 거슬러 오르면 부서진 불상대좌와 석재가 밭에 쌓여 있는 운흥사지(치마골 사지)가 위치한다.
76,040111140026,0401,1114,0026,황장금표석,Hwangjanggeumpyoseok,장수대지구,,1,1,0.00000000000,강원도 인제군 북면 한계3리4반,,비갈,기타,자연환경지구,조선시대,3,없음,설악산국립공원,0,3,895.00000000000,128.30291670000,38.13227780000,Y,한계 3리 쇠리(치마골)라는 마을의 북쪽에 있는 안산의 큰 절골 계곡을 약 1.2km 거슬러 오르면 부서진 불상대좌와 석재가 밭에 쌓여 있는 운흥사가 있다.
77,040111140020,0401,1114,0020,오색석사지,Ohsaek seoksaji,오색지구,,1,1,0.00000000000,양양군 서면 오색리산1-21,,종교신앙유적,사지,자연보존지구,신라,3,성국사,성국사,0,3,845.00000000000,128.41952780000,38.07622220000,Y,"현재 성국사라는 현대식 사찰이 자리잡고 있으며, 오색리삼층석탑(보물)이 함께 있다. 삼층석탑은 이곳이 오색석사지였음을 보여주는 자료로서 대지 중앙에는 신라시대 초석이 잘 남아 있다."
78,040111070001,0401,1107,0001,양양 오색리 오색약수,Yangyang ohsaekri five colors divisors,오색지구,제529호,1,1,400.00000000000,강원도 양양군 오색리,,자연유산,기타,자연환경지구,조선시대,2,국유,양양군,0,2,0.00000000000,128.44563890000,38.07750000000,Y,토양에 흡수된 물이 나트륨과 철분을 용해한 후 기반암 절리를 통해 솟아나고 있으며 약수가 대개 암설층에서 솟는데 반해 기반암에서 솟아나는 희소성이 있다.
79,040111020005,0401,1102,0005,양양 오색리 삼층석탑,Yangyang ohsaekri Three Storied Stone Pagoda,오색지구,제497호,1,1,0.00000000000,강원도 양양군 서면 오색리 산 1-21,,종교신앙유적,불탑,자연보존지구,통일신라,3,국유,양양군,1,2,0.00000000000,128.43982680000,38.07622250000,Y,오색석사지에 위치한 통일신라시대의 전형적인 삼층석탑이다. 현재 기단과 탑신이 남아있으며 상륜부는 유실되었다.
80,040111140018,0401,1114,0018,오색리 연화대석 및 석탑기단석,Ohsaekri yeonhwadaeseok and pagodas gidanseok,오색지구,,1,1,0.00000000000,양양군 서면 오색리산1-21,,종교신앙유적,불탑,자연보존지구,고려시대,2,없음,없음,1,2,0.00000000000,128.43975000000,38.07638890000,Y,석탑의 기단부와 탑신부인 옥개석의 일부가 남은 석조물이다. 탑신부에 해당하는 제일 아래 기단석은 정면방향에 두개의 우주를 부조로 표현하였으며 중앙에 기둥을 하나 두었다.
81,040111140019,0401,1114,0019,오색리석사자,Ohsaekri seoksaja,오색지구,,1,1,0.00000000000,양양군 서면 오색리산1-21,,기타유형,조각,자연보존지구,시대미상,2,성국사,성국사,0,2,0.00000000000,128.43975000000,38.07638890000,Y,"크게 깨져서 몸체 조각도 마멸된 돌사장상이다. 뒷다리의 엉덩이 부분 조각과 머리의 방향으로 볼 때 네발로 걷는 모습이었을 것으로 추측하나, 정확한 형태는 알 수 없다."
82,040111140006,0401,1114,0006,부사임공오상선정비,Busa imgongoh sangseon jeongbi,오색지구,,1,1,0.00000000000,양양군 서면 오색리산1-21,,비갈,선정비,자연환경지구,조선시대,2,양양군,양양군,0,2,1080.00000000000,128.40305560000,38.07250000000,Y,임오상은 1851년(철종 2) 통천부사로 있다가 양양 군수로 부임하였으며 동왕 6년에 맹산 군수로 이임하였다. 임오상은 친히 도에 상서하여 추곡으로 납부토록 하였다.
